block_id,peg_id,family,split,regime,position,cand_id,kind,role,label,margin_mm,sim_to_mate,is_mate,peg_v1,peg_v2,socket_v1,socket_v2
chamfered_01_absent_easy,chamfered_01,chamfered,test,absent_easy,0,polygon_01,catalog,E2,incompatible,-2.0,0.5377,0,data/renders/procedural/chamfered_01_peg_v1.png,data/renders/procedural/chamfered_01_peg_v2.png,data/renders/procedural/polygon_01_socket_v1.png,data/renders/procedural/polygon_01_socket_v2.png
chamfered_01_absent_easy,chamfered_01,chamfered,test,absent_easy,1,star_03,catalog,E3,incompatible,-2.0,0.5355,0,data/renders/procedural/chamfered_01_peg_v1.png,data/renders/procedural/chamfered_01_peg_v2.png,data/renders/procedural/star_03_socket_v1.png,data/renders/procedural/star_03_socket_v2.png
chamfered_01_absent_easy,chamfered_01,chamfered,test,absent_easy,2,circle_01,catalog,E1,incompatible,-2.0,0.4884,0,data/renders/procedural/chamfered_01_peg_v1.png,data/renders/procedural/chamfered_01_peg_v2.png,data/renders/procedural/circle_01_socket_v1.png,data/renders/procedural/circle_01_socket_v2.png
chamfered_01_absent_hard,chamfered_01,chamfered,test,absent_hard,0,chamfered_02,catalog,H,incompatible,-1.4443,0.9193,0,data/renders/procedural/chamfered_01_peg_v1.png,data/renders/procedural/chamfered_01_peg_v2.png,data/renders/procedural/chamfered_02_socket_v1.png,data/renders/procedural/chamfered_02_socket_v2.png
chamfered_01_absent_hard,chamfered_01,chamfered,test,absent_hard,1,star_03,catalog,E3,incompatible,-2.0,0.5355,0,data/renders/procedural/chamfered_01_peg_v1.png,data/renders/procedural/chamfered_01_peg_v2.png,data/renders/procedural/star_03_socket_v1.png,data/renders/procedural/star_03_socket_v2.png
chamfered_01_absent_hard,chamfered_01,chamfered,test,absent_hard,2,polygon_01,catalog,E2,incompatible,-2.0,0.5377,0,data/renders/procedural/chamfered_01_peg_v1.png,data/renders/procedural/chamfered_01_peg_v2.png,data/renders/procedural/polygon_01_socket_v1.png,data/renders/procedural/polygon_01_socket_v2.png
chamfered_02_present_easy,chamfered_02,chamfered,test,present_easy,0,polygon_01,catalog,E2,incompatible,-2.0,0.5377,0,data/renders/procedural/chamfered_02_peg_v1.png,data/renders/procedural/chamfered_02_peg_v2.png,data/renders/procedural/polygon_01_socket_v1.png,data/renders/procedural/polygon_01_socket_v2.png
chamfered_02_present_easy,chamfered_02,chamfered,test,present_easy,1,chamfered_02,catalog,M,compatible,0.2874,1.0,1,data/renders/procedural/chamfered_02_peg_v1.png,data/renders/procedural/chamfered_02_peg_v2.png,data/renders/procedural/chamfered_02_socket_v1.png,data/renders/procedural/chamfered_02_socket_v2.png
chamfered_02_present_easy,chamfered_02,chamfered,test,present_easy,2,circle_01,catalog,E1,incompatible,-2.0,0.4884,0,data/renders/procedural/chamfered_02_peg_v1.png,data/renders/procedural/chamfered_02_peg_v2.png,data/renders/procedural/circle_01_socket_v1.png,data/renders/procedural/circle_01_socket_v2.png
chamfered_02_present_hard,chamfered_02,chamfered,test,present_hard,0,chamfered_02,catalog,M,compatible,0.2874,1.0,1,data/renders/procedural/chamfered_02_peg_v1.png,data/renders/procedural/chamfered_02_peg_v2.png,data/renders/procedural/chamfered_02_socket_v1.png,data/renders/procedural/chamfered_02_socket_v2.png
chamfered_02_present_hard,chamfered_02,chamfered,test,present_hard,1,polygon_01,catalog,E2,incompatible,-2.0,0.5377,0,data/renders/procedural/chamfered_02_peg_v1.png,data/renders/procedural/chamfered_02_peg_v2.png,data/renders/procedural/polygon_01_socket_v1.png,data/renders/procedural/polygon_01_socket_v2.png
chamfered_02_present_hard,chamfered_02,chamfered,test,present_hard,2,chamfered_01,catalog,H,incompatible,-1.4443,0.9193,0,data/renders/procedural/chamfered_02_peg_v1.png,data/renders/procedural/chamfered_02_peg_v2.png,data/renders/procedural/chamfered_01_socket_v1.png,data/renders/procedural/chamfered_01_socket_v2.png
chamfered_02_absent_easy,chamfered_02,chamfered,test,absent_easy,0,star_03,catalog,E3,incompatible,-2.0,0.5355,0,data/renders/procedural/chamfered_02_peg_v1.png,data/renders/procedural/chamfered_02_peg_v2.png,data/renders/procedural/star_03_socket_v1.png,data/renders/procedural/star_03_socket_v2.png
chamfered_02_absent_easy,chamfered_02,chamfered,test,absent_easy,1,circle_01,catalog,E1,incompatible,-2.0,0.4884,0,data/renders/procedural/chamfered_02_peg_v1.png,data/renders/procedural/chamfered_02_peg_v2.png,data/renders/procedural/circle_01_socket_v1.png,data/renders/procedural/circle_01_socket_v2.png
chamfered_02_absent_easy,chamfered_02,chamfered,test,absent_easy,2,polygon_01,catalog,E2,incompatible,-2.0,0.5377,0,data/renders/procedural/chamfered_02_peg_v1.png,data/renders/procedural/chamfered_02_peg_v2.png,data/renders/procedural/polygon_01_socket_v1.png,data/renders/procedural/polygon_01_socket_v2.png
chamfered_02_absent_hard,chamfered_02,chamfered,test,absent_hard,0,star_03,catalog,E3,incompatible,-2.0,0.5355,0,data/renders/procedural/chamfered_02_peg_v1.png,data/renders/procedural/chamfered_02_peg_v2.png,data/renders/procedural/star_03_socket_v1.png,data/renders/procedural/star_03_socket_v2.png
chamfered_02_absent_hard,chamfered_02,chamfered,test,absent_hard,1,chamfered_01,catalog,H,incompatible,-1.4443,0.9193,0,data/renders/procedural/chamfered_02_peg_v1.png,data/renders/procedural/chamfered_02_peg_v2.png,data/renders/procedural/chamfered_01_socket_v1.png,data/renders/procedural/chamfered_01_socket_v2.png
chamfered_02_absent_hard,chamfered_02,chamfered,test,absent_hard,2,polygon_01,catalog,E2,incompatible,-2.0,0.5377,0,data/renders/procedural/chamfered_02_peg_v1.png,data/renders/procedural/chamfered_02_peg_v2.png,data/renders/procedural/polygon_01_socket_v1.png,data/renders/procedural/polygon_01_socket_v2.png
chamfered_03_present_easy,chamfered_03,chamfered,test,present_easy,0,circle_01,catalog,E1,incompatible,-2.0,0.5136,0,data/renders/procedural/chamfered_03_peg_v1.png,data/renders/procedural/chamfered_03_peg_v2.png,data/renders/procedural/circle_01_socket_v1.png,data/renders/procedural/circle_01_socket_v2.png
chamfered_03_present_easy,chamfered_03,chamfered,test,present_easy,1,star_03,catalog,E2,incompatible,-2.0,0.5307,0,data/renders/procedural/chamfered_03_peg_v1.png,data/renders/procedural/chamfered_03_peg_v2.png,data/renders/procedural/star_03_socket_v1.png,data/renders/procedural/star_03_socket_v2.png
chamfered_03_present_easy,chamfered_03,chamfered,test,present_easy,2,chamfered_03,catalog,M,compatible,0.2857,1.0,1,data/renders/procedural/chamfered_03_peg_v1.png,data/renders/procedural/chamfered_03_peg_v2.png,data/renders/procedural/chamfered_03_socket_v1.png,data/renders/procedural/chamfered_03_socket_v2.png
chamfered_03_present_hard,chamfered_03,chamfered,test,present_hard,0,chamfered_03,catalog,M,compatible,0.2857,1.0,1,data/renders/procedural/chamfered_03_peg_v1.png,data/renders/procedural/chamfered_03_peg_v2.png,data/renders/procedural/chamfered_03_socket_v1.png,data/renders/procedural/chamfered_03_socket_v2.png
chamfered_03_present_hard,chamfered_03,chamfered,test,present_hard,1,star_03,catalog,E2,incompatible,-2.0,0.5307,0,data/renders/procedural/chamfered_03_peg_v1.png,data/renders/procedural/chamfered_03_peg_v2.png,data/renders/procedural/star_03_socket_v1.png,data/renders/procedural/star_03_socket_v2.png
chamfered_03_present_hard,chamfered_03,chamfered,test,present_hard,2,chamfered_02,catalog,H,incompatible,-1.2227,0.8515,0,data/renders/procedural/chamfered_03_peg_v1.png,data/renders/procedural/chamfered_03_peg_v2.png,data/renders/procedural/chamfered_02_socket_v1.png,data/renders/procedural/chamfered_02_socket_v2.png
chamfered_03_absent_easy,chamfered_03,chamfered,test,absent_easy,0,star_04,catalog,E3,incompatible,-1.4043,0.5413,0,data/renders/procedural/chamfered_03_peg_v1.png,data/renders/procedural/chamfered_03_peg_v2.png,data/renders/procedural/star_04_socket_v1.png,data/renders/procedural/star_04_socket_v2.png
chamfered_03_absent_easy,chamfered_03,chamfered,test,absent_easy,1,star_03,catalog,E2,incompatible,-2.0,0.5307,0,data/renders/procedural/chamfered_03_peg_v1.png,data/renders/procedural/chamfered_03_peg_v2.png,data/renders/procedural/star_03_socket_v1.png,data/renders/procedural/star_03_socket_v2.png
chamfered_03_absent_easy,chamfered_03,chamfered,test,absent_easy,2,circle_01,catalog,E1,incompatible,-2.0,0.5136,0,data/renders/procedural/chamfered_03_peg_v1.png,data/renders/procedural/chamfered_03_peg_v2.png,data/renders/procedural/circle_01_socket_v1.png,data/renders/procedural/circle_01_socket_v2.png
chamfered_03_absent_hard,chamfered_03,chamfered,test,absent_hard,0,star_04,catalog,E3,incompatible,-1.4043,0.5413,0,data/renders/procedural/chamfered_03_peg_v1.png,data/renders/procedural/chamfered_03_peg_v2.png,data/renders/procedural/star_04_socket_v1.png,data/renders/procedural/star_04_socket_v2.png
chamfered_03_absent_hard,chamfered_03,chamfered,test,absent_hard,1,chamfered_02,catalog,H,incompatible,-1.2227,0.8515,0,data/renders/procedural/chamfered_03_peg_v1.png,data/renders/procedural/chamfered_03_peg_v2.png,data/renders/procedural/chamfered_02_socket_v1.png,data/renders/procedural/chamfered_02_socket_v2.png
chamfered_03_absent_hard,chamfered_03,chamfered,test,absent_hard,2,star_03,catalog,E2,incompatible,-2.0,0.5307,0,data/renders/procedural/chamfered_03_peg_v1.png,data/renders/procedural/chamfered_03_peg_v2.png,data/renders/procedural/star_03_socket_v1.png,data/renders/procedural/star_03_socket_v2.png
chamfered_04_present_easy,chamfered_04,chamfered,test,present_easy,0,star_02,catalog,E2,incompatible,-1.1133,0.5474,0,data/renders/procedural/chamfered_04_peg_v1.png,data/renders/procedural/chamfered_04_peg_v2.png,data/renders/procedural/star_02_socket_v1.png,data/renders/procedural/star_02_socket_v2.png
chamfered_04_present_easy,chamfered_04,chamfered,test,present_easy,1,chamfered_04,catalog,M,compatible,0.2867,1.0,1,data/renders/procedural/chamfered_04_peg_v1.png,data/renders/procedural/chamfered_04_peg_v2.png,data/renders/procedural/chamfered_04_socket_v1.png,data/renders/procedural/chamfered_04_socket_v2.png
chamfered_04_present_easy,chamfered_04,chamfered,test,present_easy,2,star_01,catalog,E1,incompatible,-1.3008,0.553,0,data/renders/procedural/chamfered_04_peg_v1.png,data/renders/procedural/chamfered_04_peg_v2.png,data/renders/procedural/star_01_socket_v1.png,data/renders/procedural/star_01_socket_v2.png
chamfered_04_present_hard,chamfered_04,chamfered,test,present_hard,0,obround_02,catalog,H,incompatible,-0.7588,0.8729,0,data/renders/procedural/chamfered_04_peg_v1.png,data/renders/procedural/chamfered_04_peg_v2.png,data/renders/procedural/obround_02_socket_v1.png,data/renders/procedural/obround_02_socket_v2.png
chamfered_04_present_hard,chamfered_04,chamfered,test,present_hard,1,chamfered_04,catalog,M,compatible,0.2867,1.0,1,data/renders/procedural/chamfered_04_peg_v1.png,data/renders/procedural/chamfered_04_peg_v2.png,data/renders/procedural/chamfered_04_socket_v1.png,data/renders/procedural/chamfered_04_socket_v2.png
chamfered_04_present_hard,chamfered_04,chamfered,test,present_hard,2,star_02,catalog,E2,incompatible,-1.1133,0.5474,0,data/renders/procedural/chamfered_04_peg_v1.png,data/renders/procedural/chamfered_04_peg_v2.png,data/renders/procedural/star_02_socket_v1.png,data/renders/procedural/star_02_socket_v2.png
chamfered_04_absent_easy,chamfered_04,chamfered,test,absent_easy,0,star_02,catalog,E2,incompatible,-1.1133,0.5474,0,data/renders/procedural/chamfered_04_peg_v1.png,data/renders/procedural/chamfered_04_peg_v2.png,data/renders/procedural/star_02_socket_v1.png,data/renders/procedural/star_02_socket_v2.png
chamfered_04_absent_easy,chamfered_04,chamfered,test,absent_easy,1,star_01,catalog,E1,incompatible,-1.3008,0.553,0,data/renders/procedural/chamfered_04_peg_v1.png,data/renders/procedural/chamfered_04_peg_v2.png,data/renders/procedural/star_01_socket_v1.png,data/renders/procedural/star_01_socket_v2.png
chamfered_04_absent_easy,chamfered_04,chamfered,test,absent_easy,2,star_03,catalog,E3,incompatible,-1.1133,0.5427,0,data/renders/procedural/chamfered_04_peg_v1.png,data/renders/procedural/chamfered_04_peg_v2.png,data/renders/procedural/star_03_socket_v1.png,data/renders/procedural/star_03_socket_v2.png
chamfered_04_absent_hard,chamfered_04,chamfered,test,absent_hard,0,star_03,catalog,E3,incompatible,-1.1133,0.5427,0,data/renders/procedural/chamfered_04_peg_v1.png,data/renders/procedural/chamfered_04_peg_v2.png,data/renders/procedural/star_03_socket_v1.png,data/renders/procedural/star_03_socket_v2.png
chamfered_04_absent_hard,chamfered_04,chamfered,test,absent_hard,1,obround_02,catalog,H,incompatible,-0.7588,0.8729,0,data/renders/procedural/chamfered_04_peg_v1.png,data/renders/procedural/chamfered_04_peg_v2.png,data/renders/procedural/obround_02_socket_v1.png,data/renders/procedural/obround_02_socket_v2.png
chamfered_04_absent_hard,chamfered_04,chamfered,test,absent_hard,2,star_02,catalog,E2,incompatible,-1.1133,0.5474,0,data/renders/procedural/chamfered_04_peg_v1.png,data/renders/procedural/chamfered_04_peg_v2.png,data/renders/procedural/star_02_socket_v1.png,data/renders/procedural/star_02_socket_v2.png
gear_01_present_easy,gear_01,gear,calib,present_easy,0,gear_01,catalog,M,compatible,0.2999,1.0,1,data/renders/procedural/gear_01_peg_v1.png,data/renders/procedural/gear_01_peg_v2.png,data/renders/procedural/gear_01_socket_v1.png,data/renders/procedural/gear_01_socket_v2.png
gear_01_present_easy,gear_01,gear,calib,present_easy,1,rect_05,catalog,E2,incompatible,-2.0,0.2668,0,data/renders/procedural/gear_01_peg_v1.png,data/renders/procedural/gear_01_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
gear_01_present_easy,gear_01,gear,calib,present_easy,2,ell_06,catalog,E1,incompatible,-2.0,0.3465,0,data/renders/procedural/gear_01_peg_v1.png,data/renders/procedural/gear_01_peg_v2.png,data/renders/procedural/ell_06_socket_v1.png,data/renders/procedural/ell_06_socket_v2.png
gear_01_present_hard,gear_01,gear,calib,present_hard,0,gear_01,catalog,M,compatible,0.2999,1.0,1,data/renders/procedural/gear_01_peg_v1.png,data/renders/procedural/gear_01_peg_v2.png,data/renders/procedural/gear_01_socket_v1.png,data/renders/procedural/gear_01_socket_v2.png
gear_01_present_hard,gear_01,gear,calib,present_hard,1,rect_05,catalog,E2,incompatible,-2.0,0.2668,0,data/renders/procedural/gear_01_peg_v1.png,data/renders/procedural/gear_01_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
gear_01_present_hard,gear_01,gear,calib,present_hard,2,gear_01_shrunk0.20,shrunk,H,incompatible,-0.248,0.8762,0,data/renders/procedural/gear_01_peg_v1.png,data/renders/procedural/gear_01_peg_v2.png,data/renders/blocks/gear_01_shrunk0.20_socket_v1.png,data/renders/blocks/gear_01_shrunk0.20_socket_v2.png
gear_01_absent_easy,gear_01,gear,calib,absent_easy,0,square_01,catalog,E3,incompatible,-2.0,0.3605,0,data/renders/procedural/gear_01_peg_v1.png,data/renders/procedural/gear_01_peg_v2.png,data/renders/procedural/square_01_socket_v1.png,data/renders/procedural/square_01_socket_v2.png
gear_01_absent_easy,gear_01,gear,calib,absent_easy,1,rect_05,catalog,E2,incompatible,-2.0,0.2668,0,data/renders/procedural/gear_01_peg_v1.png,data/renders/procedural/gear_01_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
gear_01_absent_easy,gear_01,gear,calib,absent_easy,2,ell_06,catalog,E1,incompatible,-2.0,0.3465,0,data/renders/procedural/gear_01_peg_v1.png,data/renders/procedural/gear_01_peg_v2.png,data/renders/procedural/ell_06_socket_v1.png,data/renders/procedural/ell_06_socket_v2.png
gear_01_absent_hard,gear_01,gear,calib,absent_hard,0,square_01,catalog,E3,incompatible,-2.0,0.3605,0,data/renders/procedural/gear_01_peg_v1.png,data/renders/procedural/gear_01_peg_v2.png,data/renders/procedural/square_01_socket_v1.png,data/renders/procedural/square_01_socket_v2.png
gear_01_absent_hard,gear_01,gear,calib,absent_hard,1,rect_05,catalog,E2,incompatible,-2.0,0.2668,0,data/renders/procedural/gear_01_peg_v1.png,data/renders/procedural/gear_01_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
gear_01_absent_hard,gear_01,gear,calib,absent_hard,2,gear_01_shrunk0.20,shrunk,H,incompatible,-0.248,0.8762,0,data/renders/procedural/gear_01_peg_v1.png,data/renders/procedural/gear_01_peg_v2.png,data/renders/blocks/gear_01_shrunk0.20_socket_v1.png,data/renders/blocks/gear_01_shrunk0.20_socket_v2.png
gear_02_present_easy,gear_02,gear,calib,present_easy,0,rect_05,catalog,E2,incompatible,-2.0,0.2627,0,data/renders/procedural/gear_02_peg_v1.png,data/renders/procedural/gear_02_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
gear_02_present_easy,gear_02,gear,calib,present_easy,1,ell_05,catalog,E1,incompatible,-2.0,0.3186,0,data/renders/procedural/gear_02_peg_v1.png,data/renders/procedural/gear_02_peg_v2.png,data/renders/procedural/ell_05_socket_v1.png,data/renders/procedural/ell_05_socket_v2.png
gear_02_present_easy,gear_02,gear,calib,present_easy,2,gear_02,catalog,M,compatible,0.2999,1.0,1,data/renders/procedural/gear_02_peg_v1.png,data/renders/procedural/gear_02_peg_v2.png,data/renders/procedural/gear_02_socket_v1.png,data/renders/procedural/gear_02_socket_v2.png
gear_02_present_hard,gear_02,gear,calib,present_hard,0,gear_02_shrunk0.20,shrunk,H,incompatible,-0.2529,0.8641,0,data/renders/procedural/gear_02_peg_v1.png,data/renders/procedural/gear_02_peg_v2.png,data/renders/blocks/gear_02_shrunk0.20_socket_v1.png,data/renders/blocks/gear_02_shrunk0.20_socket_v2.png
gear_02_present_hard,gear_02,gear,calib,present_hard,1,gear_02,catalog,M,compatible,0.2999,1.0,1,data/renders/procedural/gear_02_peg_v1.png,data/renders/procedural/gear_02_peg_v2.png,data/renders/procedural/gear_02_socket_v1.png,data/renders/procedural/gear_02_socket_v2.png
gear_02_present_hard,gear_02,gear,calib,present_hard,2,rect_05,catalog,E2,incompatible,-2.0,0.2627,0,data/renders/procedural/gear_02_peg_v1.png,data/renders/procedural/gear_02_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
